"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"1108","FUTCUR","JPYINR","FUTURE","28-May-2025",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",776,1,1000,0.0025,"YEN - Indian Rupees","","","","",59.07,62.7225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",59.415,"JPYINR"
"1074","FUTCUR","EURINR","FUTURE","28-May-2025",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",25981,1,1000,0.0025,"EURO - Indian Rupees","","","","",95.7625,101.685,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",96.8275,"EURINR"
"1092","FUTCUR","GBPINR","FUTURE","28-May-2025",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",15255,1,1000,0.0025,"Pound-Indian Rupees","","","","",110.9525,117.815,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",113.6125,"GBPINR"
"1396","FUTCUR","USDINR","FUTURE","28-May-2025",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1058048,1,1000,0.0025,"US Dollar - Indian Rupee","","","","",82.8125,87.935,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",85.2475,"USDINR"
"15363","OPTCUR","USDINR","OPTION","26-Jun-2025",88.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.2475,2.9125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.825,"USDINR"
"15298","OPTCUR","USDINR","OPTION","26-Jun-2025",80.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.8,5.49,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.9,"USDINR"
"15362","OPTCUR","USDINR","OPTION","26-Jun-2025",88.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.01,0.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"USDINR"
"15300","OPTCUR","USDINR","OPTION","26-Jun-2025",80.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.5525,5.2425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6525,"USDINR"
"15330","OPTCUR","USDINR","OPTION","26-Jun-2025",84.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.0475,1.6025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1125,"USDINR"
"2435","OPTCUR","EURINR","OPTION","26-Jun-2025",96.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.6275,4.1425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.0125,"EURINR"
"2810","OPTCUR","GBPINR","OPTION","26-Jun-2025",112.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.3,3.845,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.475,"GBPINR"
"2028","OPTCUR","EURINR","OPTION","26-Jun-2025",91.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.015,0.07,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0975,"EURINR"
"2809","OPTCUR","GBPINR","OPTION","26-Jun-2025",112.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.515,1.16,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9675,"GBPINR"
"2610","OPTCUR","GBPINR","OPTION","26-Jun-2025",103.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"GBPINR"
"2622","OPTCUR","GBPINR","OPTION","26-Jun-2025",104.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.5125,11.7275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.89,"GBPINR"
"15472","OPTCUR","EURINR","OPTION","26-Jun-2025",83.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",14.7525,16.7075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.125,"EURINR"
"2000","OPTCUR","EURINR","OPTION","26-Jun-2025",91.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.115,9.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2675,"EURINR"
"1931","OPTCUR","EURINR","OPTION","26-Jun-2025",88.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",10.05,12.005,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.19,"EURINR"
"1245","OPTCUR","EURINR","OPTION","26-Jun-2025",95.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.98,4.565,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3225,"EURINR"
"4471","OPTCUR","EURINR","OPTION","26-Jun-2025",96.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.3975,0.9225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2225,"EURINR"
"2433","OPTCUR","EURINR","OPTION","26-Jun-2025",96.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.8025,4.3525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.165,"EURINR"
"2434","OPTCUR","EURINR","OPTION","26-Jun-2025",96.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.27,0.68,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.915,"EURINR"
"3967","OPTCUR","GBPINR","OPTION","26-Jun-2025",112.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.155,3.655,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3225,"GBPINR"
"4470","OPTCUR","EURINR","OPTION","26-Jun-2025",96.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.3,3.735,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7275,"EURINR"
"2821","OPTCUR","GBPINR","OPTION","26-Jun-2025",112.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.57,1.26,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0575,"GBPINR"
"1791","FUTCUR","USDINR","FUTURE","26-Jun-2025",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",36510,1,1000,0.0025,"US Dollar - Indian Rupee","","","","",83.1075,88.25,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",85.4225,"USDINR"
"1820","OPTCUR","EURINR","OPTION","26-Jun-2025",84.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"1940","OPTCUR","EURINR","OPTION","26-Jun-2025",88.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"EURINR"
"2041","OPTCUR","EURINR","OPTION","26-Jun-2025",92.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.025,0.095,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.135,"EURINR"
"2503","OPTCUR","GBPINR","OPTION","26-Jun-2025",100.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"2625","OPTCUR","GBPINR","OPTION","26-Jun-2025",104.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.265,11.48,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.645,"GBPINR"
"2730","OPTCUR","GBPINR","OPTION","26-Jun-2025",107.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0475,0.1775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1225,"GBPINR"
"2853","OPTCUR","GBPINR","OPTION","26-Jun-2025",111.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.93,4.64,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.1425,"GBPINR"
"15328","OPTCUR","USDINR","OPTION","26-Jun-2025",84.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.2375,1.8225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.305,"USDINR"
"15360","OPTCUR","USDINR","OPTION","26-Jun-2025",88.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0125,0.0525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0175,"USDINR"
"1856","OPTCUR","EURINR","OPTION","26-Jun-2025",85.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"1965","OPTCUR","EURINR","OPTION","26-Jun-2025",89.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"EURINR"
"2059","OPTCUR","EURINR","OPTION","26-Jun-2025",93.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0475,0.1725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.245,"EURINR"
"2558","OPTCUR","GBPINR","OPTION","26-Jun-2025",102.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",11.485,13.715,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",11.875,"GBPINR"
"2778","OPTCUR","GBPINR","OPTION","26-Jun-2025",109.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1025,0.3225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2375,"GBPINR"
"15302","OPTCUR","USDINR","OPTION","26-Jun-2025",81.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.305,4.995,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.4025,"USDINR"
"15204","OPTCUR","JPYINR","OPTION","26-Jun-2025",52.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",8.2575,9.9975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.8375,"JPYINR"
"15203","OPTCUR","JPYINR","OPTION","26-Jun-2025",51.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"7266","OPTCUR","JPYINR","OPTION","26-Jun-2025",46.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0225,"JPYINR"
"15189","OPTCUR","JPYINR","OPTION","26-Jun-2025",50.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"15224","OPTCUR","JPYINR","OPTION","26-Jun-2025",54.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.83,7.54,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.415,"JPYINR"
"15169","OPTCUR","JPYINR","OPTION","26-Jun-2025",48.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0725,"JPYINR"
"15219","OPTCUR","JPYINR","OPTION","26-Jun-2025",53.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.005,0.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.03,"JPYINR"
"15249","OPTCUR","JPYINR","OPTION","26-Jun-2025",57.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.1325,0.3675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.425,"JPYINR"
"15233","OPTCUR","JPYINR","OPTION","26-Jun-2025",55.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0275,0.1075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.12,"JPYINR"
"15299","OPTCUR","USDINR","OPTION","26-Jun-2025",80.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"15331","OPTCUR","USDINR","OPTION","26-Jun-2025",84.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0875,0.2275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1925,"USDINR"
"1865","OPTCUR","EURINR","OPTION","26-Jun-2025",86.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",11.2875,13.2425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.4275,"EURINR"
"1981","OPTCUR","EURINR","OPTION","26-Jun-2025",90.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.005,0.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.04,"EURINR"
"2005","OPTCUR","EURINR","OPTION","26-Jun-2025",91.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0075,0.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.06,"EURINR"
"2105","OPTCUR","EURINR","OPTION","26-Jun-2025",94.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1325,0.3825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.53,"EURINR"
"2514","OPTCUR","GBPINR","OPTION","26-Jun-2025",100.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"2626","OPTCUR","GBPINR","OPTION","26-Jun-2025",104.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"GBPINR"
"2742","OPTCUR","GBPINR","OPTION","26-Jun-2025",108.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.055,0.2,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.14,"GBPINR"
"2859","OPTCUR","GBPINR","OPTION","26-Jun-2025",111.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.42,0.985,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8025,"GBPINR"
"8215","OPTCUR","JPYINR","OPTION","26-Jun-2025",46.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",13.6875,15.4325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.2775,"JPYINR"
"15190","OPTCUR","JPYINR","OPTION","26-Jun-2025",50.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",9.98,11.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.565,"JPYINR"
"15191","OPTCUR","JPYINR","OPTION","26-Jun-2025",50.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"15221","OPTCUR","JPYINR","OPTION","26-Jun-2025",54.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.005,0.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0375,"JPYINR"
"15225","OPTCUR","JPYINR","OPTION","26-Jun-2025",54.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.01,0.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0575,"JPYINR"
"15254","OPTCUR","JPYINR","OPTION","26-Jun-2025",58.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.6225,4.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2775,"JPYINR"
"15301","OPTCUR","USDINR","OPTION","26-Jun-2025",80.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15332","OPTCUR","USDINR","OPTION","26-Jun-2025",84.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.8775,1.3975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9325,"USDINR"
"15364","OPTCUR","USDINR","OPTION","26-Jun-2025",88.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.005,0.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"1817","OPTCUR","EURINR","OPTION","26-Jun-2025",84.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",13.765,15.72,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",12.905,"EURINR"
"2027","OPTCUR","EURINR","OPTION","26-Jun-2025",91.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.4,8.305,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.5625,"EURINR"
"2131","OPTCUR","EURINR","OPTION","26-Jun-2025",95.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.1625,4.7825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.4875,"EURINR"
"2534","OPTCUR","GBPINR","OPTION","26-Jun-2025",101.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",12.475,14.705,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.3225,"GBPINR"
"2557","OPTCUR","GBPINR","OPTION","26-Jun-2025",101.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"15194","OPTCUR","JPYINR","OPTION","26-Jun-2025",50.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",9.485,11.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.07,"JPYINR"
"2575","OPTCUR","GBPINR","OPTION","26-Jun-2025",102.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",10.7425,12.9675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",11.13,"GBPINR"
"1732","OPTCUR","GBPINR","OPTION","26-Jun-2025",112.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.4625,1.0675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8825,"GBPINR"
"2436","OPTCUR","EURINR","OPTION","26-Jun-2025",96.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.31,0.755,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0125,"EURINR"
"1821","OPTCUR","EURINR","OPTION","26-Jun-2025",84.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",13.27,15.225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",12.41,"EURINR"
"1942","OPTCUR","EURINR","OPTION","26-Jun-2025",88.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",9.56,11.51,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.6975,"EURINR"
"2031","OPTCUR","EURINR","OPTION","26-Jun-2025",92.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0175,0.0825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.115,"EURINR"
"2669","OPTCUR","GBPINR","OPTION","26-Jun-2025",105.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.01,0.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.03,"GBPINR"
"2757","OPTCUR","GBPINR","OPTION","26-Jun-2025",108.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.2725,7.3275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.5825,"GBPINR"
"2785","OPTCUR","GBPINR","OPTION","26-Jun-2025",109.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.4275,6.3925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.71,"GBPINR"
"15183","OPTCUR","JPYINR","OPTION","26-Jun-2025",49.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"15188","OPTCUR","JPYINR","OPTION","26-Jun-2025",50.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",10.225,11.97,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.8125,"JPYINR"
"15215","OPTCUR","JPYINR","OPTION","26-Jun-2025",53.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"JPYINR"
"15218","OPTCUR","JPYINR","OPTION","26-Jun-2025",53.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.5475,8.2725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.13,"JPYINR"
